"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"_ZN2at6native12_GLOBAL__N_143distribution_elementwise_grid_stride_kernelIfLi4EZNS0_9templates4cuda20normal_and_transformIN3c104HalfEfLm4EPNS_17CUDAGeneratorImplEZZZNS4_13normal_kernelIS9_EEvRNS_6TensorEddT_ENKUlvE_clEvENKUlvE4_clEvEUlfE_EEvRNS_18TensorIteratorBaseET2_T3_EUlP25hiprandStatePhilox4_32_10E0_ZNS1_27distribution_nullary_kernelIS7_fLi4ES9_SN_SG_EEvSI_SJ_RKSK_T4_EUlifE_EEviNS_15PhiloxCudaStateET1_SJ_.kd",4,0,0,104412,104412,12288,256,0,0,32,0,64,64,"0x0","0x7f26f0deb9c0",2944841610721744,2944841610769273,2944841610782713,2944841610798568,13440
1,"_ZN2at6native12_GLOBAL__N_143distribution_elementwise_grid_stride_kernelIfLi4EZNS0_9templates4cuda20normal_and_transformIN3c104HalfEfLm4EPNS_17CUDAGeneratorImplEZZZNS4_13normal_kernelIS9_EEvRNS_6TensorEddT_ENKUlvE_clEvENKUlvE4_clEvEUlfE_EEvRNS_18TensorIteratorBaseET2_T3_EUlP25hiprandStatePhilox4_32_10E0_ZNS1_27distribution_nullary_kernelIS7_fLi4ES9_SN_SG_EEvSI_SJ_RKSK_T4_EUlifE_EEviNS_15PhiloxCudaStateET1_SJ_.kd",4,0,1,104412,104412,196608,256,0,0,32,0,64,64,"0x0","0x7f26f0deb9c0",2944841610888375,2944841610909913,2944841610919033,2944841610920636,9120
2,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>) [clone .kd]",4,0,2,104412,104412,256,256,0,0,4,4,16,64,"0x0","0x7f26f0d74300",2944841614034139,2944841614061273,2944841614064313,2944841614065809,3040
3,"Cijk_Ailk_Bljk_HHS_BH_MT128x96x64_MI32x32x8x1_SE_1LDSB0_APM1_ABV0_ACED0_AF0EM8_AF1EM1_AMAS3_ASE_ASGT_ASLT_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_DTL0_DTVA0_DVO0_ETSP_EPS1_FL0_GRPM1_GRVW8_GSU5_GSUAMB_GLS0_ISA90a_IU1_K1_KLA_LBSPP128_LPA0_LPB8_LDL1_LRVW8_LWPMn1_LDW0_MAC_MIAV0_MDA2_MO40_NTA0_NTB0_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR1_PLR9_RK0_SIA3_SS0_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO0_SVW4_SNLL0_TT1_96_TLDS1_USFGROn1_VAW1_VSn1_VW2_WSGRA1_WSGRB1_WS64_WG128_2_1_WGM2.kd",4,0,3,104412,104412,1280,256,62976,0,128,176,80,64,"0x0","0x7f16328797c0",2944841840024280,2944841840089974,2944841840159574,2944841840166676,69600
4,"Cijk_H_PostGSU.kd",4,0,4,104412,104412,256,256,0,0,28,4,64,64,"0x0","0x7f26f0beaac0",2944841840089291,2944841840159574,2944841840164694,2944841840185020,5120
5,"Cijk_Ailk_Bljk_HHS_BH_MT128x96x64_MI32x32x8x1_SE_1LDSB0_APM1_ABV0_ACED0_AF0EM8_AF1EM1_AMAS3_ASE_ASGT_ASLT_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_DTL0_DTVA0_DVO0_ETSP_EPS1_FL0_GRPM1_GRVW8_GSU5_GSUAMB_GLS0_ISA90a_IU1_K1_KLA_LBSPP128_LPA0_LPB8_LDL1_LRVW8_LWPMn1_LDW0_MAC_MIAV0_MDA2_MO40_NTA0_NTB0_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR1_PLR9_RK0_SIA3_SS0_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO0_SVW4_SNLL0_TT1_96_TLDS1_USFGROn1_VAW1_VSn1_VW2_WSGRA1_WSGRB1_WS64_WG128_2_1_WGM2.kd",4,0,5,104412,104412,1280,256,62976,0,128,176,80,64,"0x0","0x7f16328797c0",2944841840250432,2944841840269174,2944841840312854,2944841840314251,43680
6,"Cijk_H_PostGSU.kd",4,0,6,104412,104412,256,256,0,0,28,4,64,64,"0x0","0x7f26f0beaac0",2944841840263597,2944841840312854,2944841840317814,2944841840325322,4960
7,"Cijk_Ailk_Bljk_HHS_BH_MT128x96x64_MI32x32x8x1_SE_1LDSB0_APM1_ABV0_ACED0_AF0EM8_AF1EM1_AMAS3_ASE_ASGT_ASLT_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_DTL0_DTVA0_DVO0_ETSP_EPS1_FL0_GRPM1_GRVW8_GSU5_GSUAMB_GLS0_ISA90a_IU1_K1_KLA_LBSPP128_LPA0_LPB8_LDL1_LRVW8_LWPMn1_LDW0_MAC_MIAV0_MDA2_MO40_NTA0_NTB0_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR1_PLR9_RK0_SIA3_SS0_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO0_SVW4_SNLL0_TT1_96_TLDS1_USFGROn1_VAW1_VSn1_VW2_WSGRA1_WSGRB1_WS64_WG128_2_1_WGM2.kd",4,0,7,104412,104412,1280,256,62976,0,128,176,80,64,"0x0","0x7f16328797c0",2944841840294945,2944841840317814,2944841840361174,2944841840362091,43360
8,"Cijk_H_PostGSU.kd",4,0,8,104412,104412,256,256,0,0,28,4,64,64,"0x0","0x7f26f0beaac0",2944841840304212,2944841840361174,2944841840365974,2944841840380365,4800
9,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,9,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841850277194,2944841850308060,2944841850367100,2944841850368695,59040
10,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,12,104412,104412,16000000,256,0,0,4,4,16,64,"0x0","0x7f26f0d74440",2944841850617559,2944841850635900,2944841850814300,2944841850815198,178400
11,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,13,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841850732404,2944841850814300,2944841850870460,2944841850877034,56160
12,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,14,104412,104412,16000000,256,0,0,4,4,16,64,"0x0","0x7f26f0d74440",2944841850751349,2944841850870460,2944841851052221,2944841851053273,181761
13,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,15,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841850840215,2944841851052221,2944841851106781,2944841851107815,54560
14,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,16,104412,104412,16000000,256,0,0,4,4,16,64,"0x0","0x7f26f0d74440",2944841850859551,2944841851106781,2944841851290461,2944841851291598,183680
15,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,17,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841850941615,2944841851290461,2944841851342621,2944841851343796,52160
16,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,18,104412,104412,16000000,256,0,0,4,4,16,64,"0x0","0x7f26f0d74440",2944841850958836,2944841851342621,2944841851524061,2944841851524964,181440
17,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,19,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841851032945,2944841851524061,2944841851580061,2944841851580968,56000
18,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,20,104412,104412,16000000,256,0,0,4,4,16,64,"0x0","0x7f26f0d74440",2944841851048203,2944841851580061,2944841851759421,2944841851760354,179360
19,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,21,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841851117693,2944841851759421,2944841851815901,2944841851816769,56480
20,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,23,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841852652209,2944841852677662,2944841852733822,2944841852734883,56160
21,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,24,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841852733961,2944841852776862,2944841852816222,2944841852817157,39360
22,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,25,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841852846091,2944841852864702,2944841852904062,2944841852904840,39360
23,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,26,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841852919618,2944841852941982,2944841852981502,2944841852982355,39520
24,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,27,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841852996141,2944841853013022,2944841853050462,2944841853051234,37440
25,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,28,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853064619,2944841853081022,2944841853120062,2944841853120874,39040
26,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,29,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853131914,2944841853148222,2944841853186782,2944841853187689,38560
27,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,30,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853199260,2944841853215422,2944841853252862,2944841853253732,37440
28,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,31,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853266866,2944841853283102,2944841853320542,2944841853321408,37440
29,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,32,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853334993,2944841853351422,2944841853390622,2944841853391509,39200
30,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,33,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853402149,2944841853418142,2944841853457502,2944841853458314,39360
31,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,34,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853468984,2944841853484702,2944841853523902,2944841853524728,39200
32,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,35,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853535378,2944841853552062,2944841853589502,2944841853590351,37440
33,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,36,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853601832,2944841853617822,2944841853655262,2944841853656133,37440
34,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,37,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853668306,2944841853684222,2944841853721662,2944841853722417,37440
35,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,38,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853734910,2944841853750942,2944841853788542,2944841853789302,37600
36,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,39,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853801475,2944841853817982,2944841853855262,2944841853856057,37280
37,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,40,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853869031,2944841853884702,2944841853921982,2944841853922771,37280
38,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,41,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841853935064,2944841853951582,2944841853989022,2944841853989837,37440
39,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,42,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854001588,2944841854017662,2944841854055102,2944841854055890,37440
40,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,43,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854068654,2944841854084542,2944841854121982,2944841854122805,37440
41,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,44,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854135178,2944841854151583,2944841854189023,2944841854189840,37440
42,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,45,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854231979,2944841854249183,2944841854286943,2944841854288063,37760
43,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,46,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854304624,2944841854320543,2944841854357983,2944841854358855,37440
44,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,47,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854372341,2944841854389023,2944841854426463,2944841854427443,37440
45,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,48,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854440117,2944841854456063,2944841854493343,2944841854494198,37280
46,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,49,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854507353,2944841854524543,2944841854561983,2944841854562887,37440
47,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,50,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854578926,2944841854595263,2944841854632703,2944841854633528,37440
48,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,51,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854645761,2944841854661983,2944841854699423,2944841854700343,37440
49,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,52,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854712175,2944841854728063,2944841854765663,2944841854766447,37600
50,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,53,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854778609,2944841854794623,2944841854831903,2944841854832791,37280
51,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,54,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854845314,2944841854860863,2944841854898303,2944841854899104,37440
52,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,55,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854911257,2944841854927423,2944841854964703,2944841854965558,37280
53,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,56,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841854977140,2944841854993343,2944841855030783,2944841855031551,37440
54,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,57,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855045407,2944841855061823,2944841855099423,2944841855100220,37600
55,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,58,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855115077,2944841855131423,2944841855168863,2944841855169689,37440
56,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,59,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855181241,2944841855197503,2944841855235103,2944841855235863,37600
57,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,60,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855248246,2944841855264223,2944841855301823,2944841855302588,37600
58,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,61,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855315361,2944841855331743,2944841855369343,2944841855370184,37600
59,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,62,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855382867,2944841855398783,2944841855436223,2944841855437059,37440
60,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,63,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855449151,2944841855465343,2944841855502783,2944841855503633,37440
61,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,64,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855517058,2944841855533183,2944841855570783,2944841855571540,37600
62,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,65,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855583522,2944841855600223,2944841855637663,2944841855638455,37440
63,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,66,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855650998,2944841855666783,2944841855704384,2944841855705240,37601
64,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,67,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855717662,2944841855733824,2944841855771264,2944841855772124,37440
65,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,68,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855784718,2944841855800864,2944841855838304,2944841855839150,37440
66,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,69,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855851933,2944841855867904,2944841855905344,2944841855906205,37440
67,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,70,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855923807,2944841855939744,2944841855977184,2944841855977999,37440
68,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,71,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841855990702,2944841856007264,2944841856044704,2944841856045585,37440
69,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,72,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856057707,2944841856073504,2944841856111104,2944841856111939,37600
70,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,73,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856124252,2944841856140544,2944841856178144,2944841856178914,37600
71,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,74,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856191066,2944841856206944,2944841856244384,2944841856245128,37440
72,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,75,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856257110,2944841856273184,2944841856310624,2944841856311411,37440
73,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,76,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856323844,2944841856339744,2944841856377184,2944841856377956,37440
74,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,77,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856391471,2944841856407424,2944841856445184,2944841856446063,37760
75,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,78,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856459277,2944841856475424,2944841856512704,2944841856513589,37280
76,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,79,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856525741,2944841856541824,2944841856579264,2944841856580143,37440
77,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,80,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856591995,2944841856607744,2944841856645344,2944841856646086,37600
78,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,81,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856658529,2944841856674784,2944841856712064,2944841856712981,37280
79,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,82,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856725635,2944841856741664,2944841856779104,2944841856779946,37440
80,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,83,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856792499,2944841856808864,2944841856846464,2944841856847422,37600
81,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,84,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856858943,2944841856874784,2944841856912224,2944841856913095,37440
82,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,85,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856925808,2944841856941824,2944841856979264,2944841856980250,37440
83,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,86,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841856992212,2944841857008224,2944841857045664,2944841857046504,37440
84,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,87,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857059367,2944841857075424,2944841857113024,2944841857113769,37600
85,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,88,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857126633,2944841857142784,2944841857180384,2944841857181215,37600
86,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,89,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857193508,2944841857209504,2944841857247265,2944841857248000,37761
87,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,90,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857259932,2944841857275585,2944841857313025,2944841857313843,37440
88,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,91,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857326166,2944841857342785,2944841857380225,2944841857380978,37440
89,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,92,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857393511,2944841857409505,2944841857446945,2944841857447713,37440
90,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,93,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857460266,2944841857476705,2944841857514145,2944841857515019,37440
91,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,94,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857527151,2944841857542945,2944841857580385,2944841857581212,37440
92,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,95,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857593655,2944841857609825,2944841857647265,2944841857648067,37440
93,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,96,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857660300,2944841857676065,2944841857713505,2944841857714291,37440
94,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,97,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857727274,2944841857743425,2944841857781025,2944841857781786,37600
95,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,98,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857793869,2944841857810305,2944841857847905,2944841857848671,37600
96,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,99,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857860804,2944841857877185,2944841857914785,2944841857915697,37600
97,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,100,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857927939,2944841857944225,2944841857981505,2944841857982451,37280
98,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,101,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841857995435,2944841858011745,2944841858049185,2944841858049977,37440
99,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,102,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841858062721,2944841858078625,2944841858116065,2944841858116932,37440
100,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,103,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841858129476,2944841858145505,2944841858182945,2944841858183837,37440
101,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,104,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841858209936,2944841858226305,2944841858263745,2944841858264828,37440
102,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,105,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841858280728,2944841858297025,2944841858334465,2944841858335280,37440
103,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,106,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841858348655,2944841858365025,2944841858402625,2944841858403387,37600
104,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,107,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841858417033,2944841858433505,2944841858470945,2944841858471725,37440
105,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,108,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841858484959,2944841858500865,2944841858538465,2944841858539311,37600
106,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,109,104412,104412,1024,128,49152,0,84,20,48,64,"0x0","0x7f26f0d18600",2944841858555561,2944841858572545,2944841858610305,2944841858611315,37760
